name,category,city,address,website,email,phone,reviews_rating,num_reviews,description,schedule,auxiliar(borrar),images
El Monumento Bar,Lounge,NO_CITY,"Carrer del Farell, 25, Sants-Montjuïc, 08014 Barcelona",NO_WEBSITE,,NO_PHONE,3.8,76,NOT_FOUND,"[{'day': 'domingo', 'hours': '18:00–2:30'}, {'day': 'lunes', 'hours': '18:00–2:30'}, {'day': 'martes', 'hours': '18:00–2:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '18:00–2:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '18:00–2:30'}, {'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMkgkbjUDRTZ_liYszxiWRmU8kx9Ip43QQjz6hl=w122-h92-k-no', 'img1': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB9_37TX31aUxn7ETnAJDVxREpIuecYEwnlwjVWRUr7RajjN356m037dEY284jZsJhwn-ft878dONoyrIyi5GLsssBvD5flhCmqpQi8TBVxAJQyqa3M0nqIR1T8EF_0HqS_AktrzpQ=w203-h152-k-no', 'img2': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB9rE_1KGCh_Kq3n0y8uLjXbPpHKQI2nSRCrsNuZmXG_XeDzIXN2yeXDnIme5dVUwWgCUao5HQ1KOb1K-YP22DGFSiKoqIOihAXrZOuofSJyo0mzoCLUiwgraFA1-omLNfblmBAM=w203-h114-k-no', 'img3': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB_qPSqgX6JhgbJqNR-gYAP3DYkVXiQVED9ZR21hfazSGrf8N_V9DVjPR-dEI8QBy1j37xNP8VrOPXW7lQ5BqmHzhY4Ec27OZFBklnPRApMwZYhDkuoKpE-iCg2GbkYg_HUtqiatxQ=w203-h152-k-no'}"
Shisha Hookha Barcelona Marrakech,Lounge,NO_CITY,"Carrer de Béjar, 66, Sants-Montjuïc, 08014 Barcelona",wa.link,NO_EMAIL,653717818,4.9,73,NOT_FOUND,"[{'day': 'domingo', 'hours': '14:30–24:00'}, {'day': 'lunes', 'hours': '14:30–24:00'}, {'day': 'martes', 'hours': '14:30–24:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '14:30–24:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '14:30–24:00'}, {'day': 'viernes', 'hours': '14:30–2:30'}, {'day': 'sábado', 'hours': '14:30–2:30'}]",Carta,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipM1zzWffsvwNItDBL2fomPe6ZrIMLOct_wXE1jC=w80-h106-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipNc3bxFUsByE6kNuHVzpSWGBeJMSMydPjrKRPj7=w203-h152-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipOei7x2GPCCNJ-4Zjbu2stpR41R_b_wfVuw8qak=w203-h203-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipNg3xdPIftb4En6jAVUmlr6iXDVBhvvD_yhYGHz=w203-h152-k-no'}"
Bar Restaurante la Cabaña Y Club Don Royal,NOT_FOUND,NO_CITY,NO_ADDRESS,NO_WEBSITE,,NO_PHONE,3.9,43,NOT_FOUND,NOT_FOUND,NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMYodTeO5KP105FSmzW9HC51h5X00szeMFsrfGZ=w124-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipMYodTeO5KP105FSmzW9HC51h5X00szeMFsrfGZ=w203-h150-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipMUJTfRpFZE-5HG3geFvZOIvFy4SnL5ymjP6iU9=w203-h369-k-no', 'img3': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_zKOxCu93rF4iDuth0kZ-g&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=255.57169&pitch=0&thumbfov=100'}"
Sala Club Renfe,Lounge,NO_CITY,Se encuentra en: Barcelona-Sants,"Pl. dels Països Catalans, s/n, Sants-Montjuïc, 08014 Barcelona",NO_EMAIL,NO_PHONE,3.4,36,NOT_FOUND,"[{'day': 'domingo', 'hours': '6:30–22:00'}, {'day': 'lunes', 'hours': '5:30–22:00'}, {'day': 'martes', 'hours': '5:30–22:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '5:30–22:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '5:30–22:00'}, {'day': 'viernes', 'hours': '5:30–22:00'}, {'day': 'sábado', 'hours': '5:30–22:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipN8EMsG-ZKc1vfpKIbrGkcS6gGJkpJnoMgKNuU=w80-h106-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipN8EMsG-ZKc1vfpKIbrGkcS6gGJkpJnoMgKNuU=w203-h270-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipO61c4nbmxc2cJS92JMlt06_YyignVnomGzS0Pg=w203-h114-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipMuPvJEhMJtjHvskuWggQpJyGh1444RuoJ12pRr=w203-h152-k-no'}"
Sala París,Lounge,Barcelona,"Carrer d'Arístides Maillol, Les Corts, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.4,33,NOT_FOUND,"[{'day': 'domingo', 'hours': 'Abierto 24 horas'}, {'day': 'lunes', 'hours': 'Abierto 24 horas'}, {'day': 'martes', 'hours': 'Abierto 24 horas'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Abierto 24 horas El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Abierto 24 horas'}, {'day': 'viernes', 'hours': 'Abierto 24 horas'}, {'day': 'sábado', 'hours': 'Abierto 24 horas'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipNLYXW_ArWMcJuXW4MVapZUsUCFgTeYPvbM7AVs=w163-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipNfviIIFLPiiz8GezkPmwE8E2lcuRSgyL5sB18m=w203-h135-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipO9ExZ1I_ENQPeBNxqH0eE_lgHAsw233ZoX2RGD=w203-h270-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipNCoklgEDfc9uRmm35vc7tSR8DlFA9W2p2G_p-T=w203-h152-k-no'}"
Ramblas,Club nocturno,NO_CITY,"Carrer Daoiz i Velarde, 11-1, Sants-Montjuïc, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.5,24,NOT_FOUND,NOT_FOUND,NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipNCCgrxiN6CTgzmBMOxJML5r9a20k0Se-0vgQL0=w163-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipNCCgrxiN6CTgzmBMOxJML5r9a20k0Se-0vgQL0=w203-h114-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipPJ1kPCvlLgAQQI8ZuBbEew2Bck4jJFFZ5HWb1q=w203-h360-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipMWKtiqf16X15LZ2_TsYhMBoMXVv4eZdsl9nsDD=w203-h360-k-no'}"
Matinée Barcelona Events,Empresa de organización de eventos,Barcelona,"Poble Espanyol de Montjuïc, Av. de Francesc Ferrer i Guàrdia, 13, Distrito de Sants-Montjuïc, 08038 Barcelona",matineegroup.com,NO_EMAIL,934530510,4.0,24,NOT_FOUND,NOT_FOUND,Reclamar esta empresa,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipNg0D2l7VivXR5B_9DWndsU2ImCOAtLuuWH48wm=w80-h173-k-no', 'img1': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB-vGL7rKbqeMp-wm2asIJs48swepc2j3maJ80ncGPatdIBeNFLz0kKMVEEQ0XRrWfB9uIS9R7MoOajF-aNvI9S9PIJTqptbnLIrLlrA3BuosSb-MMaxZWoT1hV0Qwm__lY_6oP-=w203-h360-k-no', 'img2': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB-WwQXymmcrCO9-frJ-mcQllSfpWFs3gYpdEaamLig3265EH0Nk2G-Lz1sr3UcXA5WcyFUzzPfN2nT0lwf0gaVDJMBYBHlpAuGvRfH1tJKAXMgQND6p2tSIbvBhvUrp17TWi4YH=w203-h360-k-no', 'img3': '//:0'}"
Bananas Party,Club nocturno,Barcelona,"Carrer de Tarragona, 141, Sants-Montjuïc, 08014 Barcelona",bananasparty.com,NO_EMAIL,NO_PHONE,4.8,21,NOT_FOUND,"[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Cerrado'}, {'day': 'viernes', 'hours': '23:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:00'}]",Amigable con la comunidad LGTBI+,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPJEPbQK1o2DrUp6OAWV3fFChOWsAAIBBU3noTy=w92-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipOWTZZg3jXNPa-tnH5sDGVJQOMReGLfPxw7m1Gg=w203-h203-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipMYMb_xbtaCuLHFSzQT1XM0IzzKNC7XfHXtHkik=w203-h198-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipMmlxgw3fAmA7UAyQ-GswWOpk_eqnf05ZnSQrao=w203-h203-k-no'}"
POPair Party,Club nocturno,Barcelona,"Carrer de Tarragona, 141, Sants-Montjuïc, 08014 Barcelona",popairparty.com,NO_EMAIL,610857817,4.5,16,NOT_FOUND,"[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Cerrado'}, {'day': 'viernes', 'hours': '0:30–6:00'}, {'day': 'sábado', 'hours': 'Cerrado'}]",Se encuentra en: Safari Disco Club Barcelona,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipN7kOLEIffdkTb0PJBtLkMc9iOwp7g4MxSZF_I8=w80-h106-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipN7kOLEIffdkTb0PJBtLkMc9iOwp7g4MxSZF_I8=w203-h270-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipP8ixu3Q58LY9Ez8NVt2fZZC9PtpYHRqxwF9NIY=w203-h270-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipO5HMQba9TjwaFnVpZ19AuiuCZjpuc5CCgdmc4y=w203-h203-k-no'}"
Hellfire Metal Club,Club nocturno,NO_CITY,"Carrer de Violant d'Hongria Reina d'Aragó, 128, Sants-Montjuïc, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.4,16,NOT_FOUND,"[{'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Cerrado'}, {'day': 'viernes', 'hours': '0:00–6:00'}, {'day': 'sábado', 'hours': '0:00–6:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMfWu_LNpd2tUEdCsNsLdQBGUeF8fYhQZuAyk_r=w80-h106-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipMfWu_LNpd2tUEdCsNsLdQBGUeF8fYhQZuAyk_r=w203-h270-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipMtfEwSylrLU63D6XQBDBrje69l0T5l1QNVcYBr=w203-h270-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipOZ3HmHqjNbz-ishx8wghICLBp3pqa9IVcYatsB=w203-h152-k-no'}"
Apricots Camp Nou Escorts,Club nocturno,Barcelona,"Carrer d'Arizala, 74a, Les Corts, 08028 Barcelona",apricots.es,NO_EMAIL,677854136,4.9,15,NOT_FOUND,"[{'day': 'domingo', 'hours': 'Abierto 24 horas'}, {'day': 'lunes', 'hours': 'Abierto 24 horas'}, {'day': 'martes', 'hours': 'Abierto 24 horas'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Abierto 24 horas El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Abierto 24 horas'}, {'day': 'viernes', 'hours': 'Abierto 24 horas'}, {'day': 'sábado', 'hours': 'Abierto 24 horas'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipP3sqh3wxGwouLhHtqcfzEV-mrc0oy9DsEqBR1I=w177-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipP3sqh3wxGwouLhHtqcfzEV-mrc0oy9DsEqBR1I=w203-h105-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipOvqz3aKorHHqcGuR5ts6SOI_QIHdOK_7mmRAQ4=w203-h100-k-no-pi-20-ya350-ro-0-fo100', 'img3': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EsEyEn435CBP1PmVOdfuJQ&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=77.85633&pitch=0&thumbfov=100'}"
Margaritas Xavi,Club nocturno,NO_CITY,"Carrer de Mèxic, 28, Sants-Montjuïc, 08004 Barcelona",NO_WEBSITE,,NO_PHONE,4.6,14,NOT_FOUND,NOT_FOUND,NOT_FOUND,"{'main': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OTsCiuHMevUfb-IRI1cN4g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=241.73903&pitch=0&thumbfov=100', 'img1': 'NOT_FOUND', 'img2': 'NOT_FOUND', 'img3': 'NOT_FOUND'}"
Can Parats,Club nocturno,NO_CITY,"Travessera de les Corts, 165, Les Corts, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.9,13,NOT_FOUND,"[{'day': 'domingo', 'hours': '20:00–1:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '20:00–1:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '20:00–1:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '20:00–1:00'}, {'day': 'viernes', 'hours': '20:00–1:00'}, {'day': 'sábado', 'hours': '20:00–1:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMDpAjBUj2gfe3AsFtnHStvV5bGcr3kvFmM4DrV=w80-h106-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipMDpAjBUj2gfe3AsFtnHStvV5bGcr3kvFmM4DrV=w203-h270-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipP7SBIH_3fVMrTLaC4lM21SGgrC78F7575t0Dld=w203-h360-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipPi6JU20UkXwPudFmf46AVV22grqzE6eOUHBHVU=w203-h270-k-no'}"
Casa SOLER,Club nocturno,NO_CITY,"Carrer de Miquel Àngel, 19, Sants-Montjuïc, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.2,10,NOT_FOUND,NOT_FOUND,NOT_FOUND,"{'main': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vGsXhv3qCGAcxfR1GQq7rw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=170.3653&pitch=0&thumbfov=100', 'img1': 'NOT_FOUND', 'img2': 'NOT_FOUND', 'img3': 'NOT_FOUND'}"
Beat Lab House & Techno,Organizador de eventos,Barcelona,"CLUB, Carrer de Mèxic, 7, M7, Distrito de Sants-Montjuïc, 08004 Barcelona",es.ra.co,NO_EMAIL,622742662,5.0,2,NOT_FOUND,"[{'day': 'domingo', 'hours': '23:45–5:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Cerrado El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Cerrado'}, {'day': 'viernes', 'hours': 'Cerrado'}, {'day': 'sábado', 'hours': 'Cerrado'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMbFJIjyk9fdnCBB8lkqvNVr7JWUwGjHyupZ0u7=w138-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipNwlVQWe6Egw94czBgN3ZOk0WW3kKf0Lm4lLISx=w203-h135-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipOzN3W5DSOsv8YbIGoO7Zh2PVAS1-FAg53QBE_l=w203-h135-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipMbFJIjyk9fdnCBB8lkqvNVr7JWUwGjHyupZ0u7=w203-h135-k-no'}"
