name,category,city,address,website,email,phone,reviews_rating,num_reviews,description,schedule,auxiliar(borrar),images
Bar Restaurante la Cabaña Y Club Don Royal,Club nocturno,NO_CITY,"Carrer de Béjar, 51, Sants-Montjuïc, 08014 Barcelona",NO_WEBSITE,,NO_PHONE,3.9,43,NOT_FOUND,NOT_FOUND,NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipMYodTeO5KP105FSmzW9HC51h5X00szeMFsrfGZ=w124-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipMYodTeO5KP105FSmzW9HC51h5X00szeMFsrfGZ=w203-h150-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipMUJTfRpFZE-5HG3geFvZOIvFy4SnL5ymjP6iU9=w203-h369-k-no', 'img3': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_zKOxCu93rF4iDuth0kZ-g&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=255.57169&pitch=0&thumbfov=100'}"
Bar Salvador,Lounge,NO_CITY,"Plaça del Repartidor, 08901 Hospitalet de Llobregat (L'), Barcelona",NO_WEBSITE,,NO_PHONE,3.2,42,NOT_FOUND,"[{'day': 'domingo', 'hours': '7:00–24:00'}, {'day': 'lunes', 'hours': '7:00–24:00'}, {'day': 'martes', 'hours': '7:00–24:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '7:00–24:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '7:00–24:00'}, {'day': 'viernes', 'hours': '7:00–24:00'}, {'day': 'sábado', 'hours': '7:00–24:00'}]",NOT_FOUND,"{'main': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZKfpicT7AolWeNpPd12c9g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=3.097971&pitch=0&thumbfov=100', 'img1': 'NOT_FOUND', 'img2': 'NOT_FOUND', 'img3': 'NOT_FOUND'}"
Sala París,Lounge,Barcelona,"Carrer d'Arístides Maillol, Les Corts, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.4,33,NOT_FOUND,"[{'day': 'domingo', 'hours': 'Abierto 24 horas'}, {'day': 'lunes', 'hours': 'Abierto 24 horas'}, {'day': 'martes', 'hours': 'Abierto 24 horas'}, {'day': 'miércoles(Día del Padre)', 'hours': 'Abierto 24 horas El horario podría cambiar'}, {'day': 'jueves', 'hours': 'Abierto 24 horas'}, {'day': 'viernes', 'hours': 'Abierto 24 horas'}, {'day': 'sábado', 'hours': 'Abierto 24 horas'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipNLYXW_ArWMcJuXW4MVapZUsUCFgTeYPvbM7AVs=w163-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipNfviIIFLPiiz8GezkPmwE8E2lcuRSgyL5sB18m=w203-h135-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipO9ExZ1I_ENQPeBNxqH0eE_lgHAsw233ZoX2RGD=w203-h270-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipNCoklgEDfc9uRmm35vc7tSR8DlFA9W2p2G_p-T=w203-h152-k-no'}"
LOUNGE LA LIBERTAD 2,Lounge,NO_CITY,"Carrer de Diògenes, 19, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.7,31,NOT_FOUND,"[{'day': 'domingo', 'hours': '17:00–2:30'}, {'day': 'lunes', 'hours': '17:00–2:30'}, {'day': 'martes', 'hours': '17:00–2:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '17:00–2:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '17:00–2:30'}, {'day': 'viernes', 'hours': '17:00–3:00'}, {'day': 'sábado', 'hours': '17:00–3:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipP2NB6ypIdgjHXh6dD1I8MTeMB1djRYpQ2px8gk=w204-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipPXczci3pA_MdYAMEHjVrG0cB0UM1txh9VNBGqf=w203-h270-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipMLMEbqjjQgyeZgUNIAl_xq6d7wWMX-UEKR8jK7=w203-h360-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipN1L_4q1mgN42VRF4ZmDSfwRSCNEECaodGm3FLx=w203-h199-k-no'}"
Bar Lugo,Bar musical,NO_CITY,"Carrer de Llevant, 43, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.4,30,NOT_FOUND,"[{'day': 'domingo', 'hours': '19:00–2:30'}, {'day': 'lunes', 'hours': '19:00–2:30'}, {'day': 'martes', 'hours': '19:00–2:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '19:00–2:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '19:00–2:30'}, {'day': 'viernes', 'hours': '19:00–3:00'}, {'day': 'sábado', 'hours': '19:00–3:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPW9KZdDAOmlr2HZWcS1mBPf_TylwA5AvVfsyOY=w122-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipNsFGJg0jgt1IbBtuygi6LPHLScGS_4KzCOKd6w=w203-h270-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipPD9t2iu2VvX1Y80CHjvSxtOLTCLumZ3zyNkFw7=w203-h233-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipMtT8xEhvVaITCkYfLKYunWePoBEn1L81sAt37D=w203-h203-k-no'}"
Pacheco,Lounge,NO_CITY,"Carrer Jardí, 7, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.1,27,NOT_FOUND,"[{'day': 'domingo', 'hours': '15:00–23:00'}, {'day': 'lunes', 'hours': '8:30–22:30'}, {'day': 'martes', 'hours': '8:30–22:30'}, {'day': 'miércoles(Día del Padre)', 'hours': '8:30–22:30 El horario podría cambiar'}, {'day': 'jueves', 'hours': '8:30–22:30'}, {'day': 'viernes', 'hours': '8:30–22:30'}, {'day': 'sábado', 'hours': '8:30–22:30'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPT83JdNZ4rc0YOo8nTFGBtkX9FAAFFBgA5u8Kz=w80-h106-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipPT83JdNZ4rc0YOo8nTFGBtkX9FAAFFBgA5u8Kz=w203-h270-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipMCP7WHoEVaK4JupquIrLJOag0E6iLHppsygJVf=w203-h270-k-no', 'img3': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZZ_52CNo9auyxqs2AB1--g&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=98.27877&pitch=0&thumbfov=100'}"
Bar de tapas,NOT_FOUND,NO_CITY,NO_ADDRESS,NO_WEBSITE,,NO_PHONE,4.7,27,NOT_FOUND,"[{'day': 'domingo', 'hours': '10:00–23:00'}, {'day': 'lunes', 'hours': '9:00–23:00'}, {'day': 'martes', 'hours': '10:00–23:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '10:00–23:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '10:00–23:00'}, {'day': 'viernes', 'hours': '10:00–23:00'}, {'day': 'sábado', 'hours': '10:00–23:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipOaK5dNccRQ6j6YgH-KD27o8uspWs1gNRMtYv3-=w122-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipOaK5dNccRQ6j6YgH-KD27o8uspWs1gNRMtYv3-=w203-h152-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipNSFwqp53Kgrrce08aP9pMYM5GBJOhyj4EgmnGW=w203-h360-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipONfupGxmJZuNbJxG4uiU--xkInTz0IXImbNZtG=w203-h203-k-no'}"
Bar 1×2,Lounge,NO_CITY,"Carrer de les Mimoses, 21, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.0,22,NOT_FOUND,"[{'day': 'domingo', 'hours': '10:00–23:00'}, {'day': 'lunes', 'hours': '10:00–23:00'}, {'day': 'martes', 'hours': '10:00–23:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '10:00–23:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '10:00–23:00'}, {'day': 'viernes', 'hours': '10:00–23:00'}, {'day': 'sábado', 'hours': '10:00–23:00'}]",NOT_FOUND,"{'main': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U3-2sN0ttZyz_UBJ_ZYggw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=70.40755&pitch=0&thumbfov=100', 'img1': 'NOT_FOUND', 'img2': 'NOT_FOUND', 'img3': 'NOT_FOUND'}"
Apricots Camp Nou Escorts,NOT_FOUND,NO_CITY,NO_ADDRESS,NO_WEBSITE,,NO_PHONE,4.9,15,NOT_FOUND,NOT_FOUND,NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipP3sqh3wxGwouLhHtqcfzEV-mrc0oy9DsEqBR1I=w177-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipP3sqh3wxGwouLhHtqcfzEV-mrc0oy9DsEqBR1I=w203-h105-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipOvqz3aKorHHqcGuR5ts6SOI_QIHdOK_7mmRAQ4=w203-h100-k-no-pi-20-ya350-ro-0-fo100', 'img3': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EsEyEn435CBP1PmVOdfuJQ&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=77.85633&pitch=0&thumbfov=100'}"
El ANTRO,Bar,NO_CITY,"Carrer de Terra Baixa, 65, 08901 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.8,9,NOT_FOUND,"[{'day': 'domingo', 'hours': '9:00–23:00'}, {'day': 'lunes', 'hours': '9:00–23:00'}, {'day': 'martes', 'hours': '9:00–23:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '9:00–23:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '9:00–23:00'}, {'day': 'viernes', 'hours': '9:00–23:00'}, {'day': 'sábado', 'hours': '9:00–23:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipNi4JLJz-QLVFIrx9JfyxoukKED3QESVn1Pqgue=w80-h142-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipNi4JLJz-QLVFIrx9JfyxoukKED3QESVn1Pqgue=w203-h360-k-no', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipMoiWdS2UoK1_WMXBcGVKKoOmDFogQ9tejS5L9a=w203-h152-k-no', 'img3': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nyFITKwriLQE9w7HdApJDA&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=156.20654&pitch=0&thumbfov=100'}"
Bar Alcala Cool,Bar,NO_CITY,"Carrer Joventut, 64, 08904 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.8,8,NOT_FOUND,"[{'day': 'domingo', 'hours': '14:00–3:00'}, {'day': 'lunes', 'hours': '16:00–3:00'}, {'day': 'martes', 'hours': '16:00–3:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '16:00–3:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '16:00–3:00'}, {'day': 'viernes', 'hours': '16:00–3:00'}, {'day': 'sábado', 'hours': '14:00–3:00'}]",NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipNQdFnbE2XafapYZB5WQxwzEISn7IQsohbhRUEF=w122-h92-k-no', 'img1': 'https://lh5.googleusercontent.com/p/AF1QipOc6OgRElxIJJgLerp4ZwP4PhbCAYkfKg3XS5I0=w203-h152-k-no', 'img2': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB8bXpY6TYG5bRjiUsIIwYShTzaBHgNKIpzpv-BNUXb4zZOqnE0aiMVUy4fpr2tj0QAlEmDDzKPwYlIDbZjab_Nd-RY7PGmvdbYsTTysuKgAKgJE4JR-pJb7Q9KpUqnM9KE55nyU=w203-h270-k-no', 'img3': 'https://lh3.googleusercontent.com/gps-cs-s/AB5caB9azPbtvs96tl8Wo0LIc64jaceD9E7rLEMpZu7Lh65sp5x-k08xN3-_w8Nsw77aVUgzHMP09seaFvTtN88tghPnDDahSVbojFOwOsvz7gL3Bw7cAZVaEXKQPPE7s85dLDUshYCY=w203-h270-k-no'}"
Armonia,Bar,NO_CITY,"Carrer de la Maladeta, 15, 08950 Esplugues de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.3,6,NOT_FOUND,"[{'day': 'domingo', 'hours': '7:00–21:00'}, {'day': 'lunes', 'hours': '7:00–21:00'}, {'day': 'martes', 'hours': '7:00–21:00'}, {'day': 'miércoles(Día del Padre)', 'hours': '7:00–21:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '7:00–21:00'}, {'day': 'viernes', 'hours': '7:00–21:00'}, {'day': 'sábado', 'hours': '7:00–21:00'}]",NOT_FOUND,"{'main': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bzHmOjqchLC7vSscGgB8XQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=287.86557&pitch=0&thumbfov=100', 'img1': 'NOT_FOUND', 'img2': 'NOT_FOUND', 'img3': 'NOT_FOUND'}"
Bar musical gotham,Bar,NO_CITY,"C Mas, 44, 08903 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.5,2,NOT_FOUND,NOT_FOUND,NOT_FOUND,"{'main': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6l1BkEoluWBtc7mqQI44cg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=290.4455&pitch=0&thumbfov=100', 'img1': 'NOT_FOUND', 'img2': 'NOT_FOUND', 'img3': 'NOT_FOUND'}"
Bar Musical Punta Dulce 2,Bar musical,NO_CITY,"Carrer de la Renclusa, 32, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,5.0,1,NOT_FOUND,"[{'day': 'domingo', 'hours': '20:00–3:00'}, {'day': 'lunes', 'hours': '20:00–3:00'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles(Día del Padre)', 'hours': '20:00–3:00 El horario podría cambiar'}, {'day': 'jueves', 'hours': '20:00–3:00'}, {'day': 'viernes', 'hours': '20:00–3:00'}, {'day': 'sábado', 'hours': '20:00–3:00'}]",NOT_FOUND,"{'main': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DDHe5Hb7O7dZOWHvEYVKMg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=269.931&pitch=0&thumbfov=100', 'img1': 'https://lh3.googleusercontent.com/p/AF1QipMb2LzQj6HGV9bPGDYEzUpOvNCJwYyOQ_rJpn7l=w203-h363-k-no', 'img2': 'https://lh3.googleusercontent.com/p/AF1QipPNFNpskbu0NBH9Ie9YkpeTJBqUGnxKkJ_Np4LI=w203-h360-k-no', 'img3': '//:0'}"
KRAW CLUB,Discoteca,NO_CITY,"Passatge Can Polític, 13, 08907 L'Hospitalet de Llobregat, Barcelona",instagram.com,NO_EMAIL,NO_PHONE,5.0,1,NOT_FOUND,NOT_FOUND,NOT_FOUND,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipONDWEZdj8cqC_SN5mi0g63kR-IPwUGXWNO-O-U=w80-h106-k-no', 'img1': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0wzWoPWdGihLFKe8gcEVQQ&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=64.09623&pitch=0&thumbfov=100', 'img2': 'https://lh5.googleusercontent.com/p/AF1QipONDWEZdj8cqC_SN5mi0g63kR-IPwUGXWNO-O-U=w203-h270-k-no', 'img3': 'https://lh5.googleusercontent.com/p/AF1QipPwenXA8L6PghPtUoIyuwLZjirxCAhXJ4Hapnjt=w203-h286-k-no'}"
Vermuteria Ermita,Club nocturno,L'Hospitalet de Llobregat,Planta G · Parroquia de Nuestra Señora de Bellvitge,"Av. Mare de Déu de Bellvitge, 3, 08907 L'Hospitalet de Llobregat, Barcelona",NO_EMAIL,935417321,5.0,1,NOT_FOUND,NOT_FOUND,Reclamar esta empresa,"{'main': 'https://lh5.googleusercontent.com/p/AF1QipPrhleE2uX31Tr1wdJa7DJJE-YvAVTey92XDKTW=w80-h142-k-no', 'img1': 'NOT_FOUND', 'img2': 'NOT_FOUND', 'img3': 'NOT_FOUND'}"
